id	presence.summary	confidence	subs_clone	event_type	event_id	csv_locus	color	ClusterSV_event_type	ClusterSV_cluster_id	ClusterSV_num_SV_in_cluster	ClusterSV_footprint_id_low_end	ClusterSV_footprint_id_high_end	ClusterSV_start_end_low_end_footprint	ClusterSV_start_end_high_end_footprint	ClusterSV_p_value	chr1	start1	end1	chr2	start2	end2	strand1	strand2	rearr_type	bkpt_distance	I.H.134819.T10.3.D1.1.count	I.H.134819.T11.3.D1.1.count	I.H.134819.T12.3.D1.1.count	I.H.134819.T14.3.D1.1.count	I.H.134819.T15.3.D1.1.count	I.H.134819.T16.3.D1.1.count	I.H.134819.T9.3.D1.1.count	gene1	gene1_id	gene1_transcript_id	gene1_strand	gene1_end_phase	gene1_region	gene1_region_number	gene1_total_region_count	gene1_first_last	gene2	gene2_id	gene2_transcript_id	gene2_strand	gene2_phase	gene2_region	gene2_region_number	gene2_total_region_count	gene2_first_last	fusion_flag
344	T10/T9	high	D1,D2 100%	chromothripsis	77	MDM2|CDK4	#7800F8	complex	3_1	191	3.chr12.7	3.chr12.13	68918255-70696766	122379275-123117264	0.049987048	12	69816003	69816003	12	122644618	122644620	+	-	H2H_INV	52828615	83	0	0	0	0	0	65	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0
215	T10/T9	high	D1,D2 100%	chromothripsis	77	MDM2|CDK4	#7800F8	complex	3_1	191	3.chr12.7	3.chr12.7	68918255-70696766	68918255-70696766	0.049987048	12	69823809	69823809	12	70159641	70159643	+	-	H2H_INV	335832	4	0	0	0	0	0	14	_	_	_	_	_	_	_	_	_	RAB3IP	RAB3IP	ENST00000325555	1	_	5UTRintron	3	11	_	0
282	T10/T9	high	D1,D2 100%	chromothripsis	77	MDM2|CDK4	#7800F8	complex	3_1	191	3.chr12.7	3.chr12.11	68918255-70696766	118558324-119133904	0.049987048	12	69824295	69824297	12	118585765	118585765	-	+	T2T_INV	48761470	3	0	0	0	0	0	12	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0
596	T10/T9	high	D1,D2 100%	chromothripsis	77	MDM2|CDK4	#7800F8	complex	3_1	191	3.chr12.7	3.chr17.16	68918255-70696766	70678551-70678551	0.049987048	12	69829675	69829675	17	70678551	70678551	+	+	TRA	-1	38	0	0	0	0	0	27	_	_	_	_	_	_	_	_	_	SLC39A11	SLC39A11	ENST00000542342	-1	2	intron	7	10	_	0
263	T10/T9	high	D1,D2 100%	chromothripsis	77	MDM2|CDK4	#7800F8	complex	3_1	191	3.chr12.7	3.chr12.8	68918255-70696766	70893131-70984312	0.049987048	12	69830206	69830208	12	70916203	70916203	-	+	T2T_INV	1085997	87	0	0	0	0	0	63	_	_	_	_	_	_	_	_	_	PTPRB	PTPRB	ENST00000334414	-1	1	intron	33	34	_	0
284	T10/T9	high	D1,D2 100%	chromothripsis	77	MDM2|CDK4	#7800F8	complex	3_1	191	3.chr12.7	3.chr12.11	68918255-70696766	118558324-119133904	0.049987048	12	69837968	69837968	12	118585776	118585776	+	+	DEL	48747808	8	0	0	0	0	0	16	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0
218	T10/T9	high	D1,D2 100%	chromothripsis	77	MDM2|CDK4	#7800F8	complex	3_1	191	3.chr12.7	3.chr12.7	68918255-70696766	68918255-70696766	0.049987048	12	69855507	69855509	12	70183442	70183442	-	+	T2T_INV	327935	3	0	0	0	0	0	18	_	_	_	_	_	_	_	_	_	RAB3IP	RAB3IP	ENST00000551641	1	_	5UTRintron	2	9	_	0
265	T11_T12_T14_T15_T16_100	high	R1,R2,R3,R4,R5 100%	chromothripsis	3	IGF2BP3|MDM2|CDK4	#005800	complex	28	86	NA	NA	NA	NA	NA	12	69880640	69880642	12	70922672	70922674	-	-	DUP	1042032	0	91	92	101	146	156	0	FRS2	FRS2	ENST00000299293	1	_	5UTRintron	1	10	_	PTPRB	PTPRB	ENST00000334414	-1	0	intron	32	34	_	580
254	T10/T9	high	D1,D2 100%	chromothripsis	77	MDM2|CDK4	#7800F8	complex	3_1	191	3.chr12.7	3.chr12.7	68918255-70696766	68918255-70696766	0.049987048	12	69890124	69890124	12	70655373	70655375	+	-	H2H_INV	765249	64	0	0	0	0	0	62	FRS2	FRS2	ENST00000299293	1	_	5UTRintron	1	10	_	CNOT2	CNOT2	ENST00000229195	1	_	5UTRintron	1	16	_	360
212	T10/T9	high	D1,D2 100%	chromothripsis	77	MDM2|CDK4	#7800F8	complex	3_1	191	3.chr12.7	3.chr12.7	68918255-70696766	68918255-70696766	0.049987048	12	69912870	69912870	12	70144332	70144332	+	+	DEL	231462	450	0	0	0	0	1	343	FRS2	FRS2	ENST00000299293	1	_	5UTRintron	1	10	_	RAB3IP	RAB3IP	ENST00000247833	1	_	5UTRintron	1	11	_	860
247	T10/T9	high	D1,D2 100%	chromothripsis	77	MDM2|CDK4	#7800F8	complex	3_1	191	3.chr12.7	3.chr12.7	68918255-70696766	68918255-70696766	0.049987048	12	69948586	69948586	12	70637893	70637893	+	+	DEL	689307	7	0	0	0	0	0	15	FRS2	FRS2	ENST00000299293	1	_	5UTRintron	4	10	_	CNOT2	CNOT2	ENST00000229195	1	_	5UTRintron	1	16	_	860
334	T11_T12_T14_T15_T16_100	high	R1,R2,R3,R4,R5 100%	chromothripsis	3	IGF2BP3|MDM2|CDK4	#005800	complex	28	86	NA	NA	NA	NA	NA	12	70009807	70009807	12	122447584	122447586	+	-	H2H_INV	52437777	0	128	109	124	189	187	0	_	_	_	_	_	_	_	_	_	RP11-87C12.5	RP11-87C12.5	ENST00000538710	-1	_	UTRintron	1	2	_	0
221	T10/T9	high	D1,D2 100%	chromothripsis	77	MDM2|CDK4	#7800F8	complex	3_1	191	3.chr12.7	3.chr12.7	68918255-70696766	68918255-70696766	0.049987048	12	70016569	70016571	12	70230961	70230963	+	-	H2H_INV	214392	64	0	0	0	0	0	45	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0
318	T10/T9	high	D1,D2 100%	chromothripsis	77	MDM2|CDK4	#7800F8	complex	3_1	191	3.chr12.7	3.chr12.12	68918255-70696766	120778043-120812600	0.049987048	12	70017208	70017210	12	120778042	120778044	-	-	DUP	50760834	59	0	0	0	0	0	77	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0
211	T11_T12_T14_T15_T16_100	high	R1,R2,R3,R4,R5 100%	chromothripsis	3	IGF2BP3|MDM2|CDK4	#005800	complex	28	86	NA	NA	NA	NA	NA	12	70052892	70052894	12	70099584	70099584	-	+	T2T_INV	46692	0	104	100	71	172	173	0	BEST3	BEST3	ENST00000331471	-1	2	intron	9	10	_	_	_	_	_	_	_	_	_	_	0
262	T10/T9	high	D1,D2 100%	chromothripsis	77	MDM2|CDK4	#7800F8	complex	3_1	191	3.chr12.7	3.chr12.8	68918255-70696766	70893131-70984312	0.049987048	12	70053825	70053826	12	70915781	70915782	+	-	H2H_INV	861956	65	0	0	0	0	0	33	BEST3	BEST3	ENST00000331471	-1	2	intron	9	10	_	PTPRB	PTPRB	ENST00000334414	-1	1	intron	33	34	_	540
220	T11_T12_T14_T15_T16_100	high	R1,R2,R3,R4,R5 100%	chromothripsis	3	IGF2BP3|MDM2|CDK4	#005800	complex	28	86	NA	NA	NA	NA	NA	12	70083549	70083551	12	70208558	70208558	-	+	T2T_INV	125009	0	106	102	87	207	157	0	BEST3	BEST3	ENST00000331471	-1	1	intron	4	10	_	RAB3IP	RAB3IP	ENST00000550536	1	1	intron	10	11	_	900
313	T11_T12_T14_T15_T16_100	high	R1,R2,R3,R4,R5 100%	chromothripsis	3	IGF2BP3|MDM2|CDK4	#005800	complex	28	86	NA	NA	NA	NA	NA	12	70144110	70144111	12	119134386	119134387	+	+	DEL	48990276	0	80	117	72	173	186	0	RAB3IP	RAB3IP	ENST00000247833	1	_	5UTRintron	1	11	_	_	_	_	_	_	_	_	_	_	0
237	T10/T9	high	D1,D2 100%	chromothripsis	77	MDM2|CDK4	#7800F8	complex	3_1	191	3.chr12.7	3.chr12.7	68918255-70696766	68918255-70696766	0.049987048	12	70156490	70156492	12	70529635	70529635	-	+	T2T_INV	373145	60	0	0	0	0	0	43	RAB3IP	RAB3IP	ENST00000325555	1	_	5UTRintron	3	11	_	_	_	_	_	_	_	_	_	_	0
249	T11_T12_T14_T15_T16_100	high	R1,R2,R3,R4,R5 100%	chromothripsis	3	IGF2BP3|MDM2|CDK4	#005800	complex	28	86	NA	NA	NA	NA	NA	12	70176090	70176090	12	70641032	70641032	+	+	DEL	464942	0	70	70	77	110	124	0	RAB3IP	RAB3IP	ENST00000325555	1	_	5UTRintron	3	11	_	CNOT2	CNOT2	ENST00000229195	1	_	5UTRintron	1	16	_	860
259	T10/T9	high	D1,D2 100%	chromothripsis	77	MDM2|CDK4	#7800F8	complex	3_1	191	3.chr12.7	3.chr12.8	68918255-70696766	70893131-70984312	0.049987048	12	70208731	70208733	12	70893131	70893131	-	+	T2T_INV	684400	179	0	0	0	0	0	149	RAB3IP	RAB3IP	ENST00000483530	1	_	3UTRintron	9	10	_	_	_	_	_	_	_	_	_	_	0
260	T10/T9	high	D1,D2 100%	chromothripsis	77	MDM2|CDK4	#7800F8	complex	3_1	191	3.chr12.7	3.chr12.8	68918255-70696766	70893131-70984312	0.049987048	12	70256661	70256663	12	70908117	70908119	-	-	DUP	651456	15	0	0	0	0	0	16	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0
326	T10/T9	high	D1,D2 100%	chromothripsis	77	MDM2|CDK4	#7800F8	complex	3_1	191	3.chr12.7	3.chr12.13	68918255-70696766	122379275-123117264	0.049987048	12	70273539	70273539	12	122393285	122393287	+	-	H2H_INV	52119746	39	0	0	0	0	0	32	_	_	_	_	_	_	_	_	_	WDR66	WDR66	ENST00000288912	1	2	intron	10	22	_	0
341	T10/T9	high	D1,D2 100%	chromothripsis	77	MDM2|CDK4	#7800F8	complex	3_1	191	3.chr12.7	3.chr12.13	68918255-70696766	122379275-123117264	0.049987048	12	70276535	70276535	12	122624766	122624768	+	-	H2H_INV	52348231	85	0	0	0	0	0	65	_	_	_	_	_	_	_	_	_	MLXIP	MLXIP	ENST00000319080	1	0	intron	15	17	_	0
240	T10/T9	high	D1,D2 100%	chromothripsis	77	MDM2|CDK4	#7800F8	complex	3_1	191	3.chr12.7	3.chr12.7	68918255-70696766	68918255-70696766	0.049987048	12	70279730	70279730	12	70559743	70559745	+	-	H2H_INV	280013	149	0	0	0	0	0	127	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0
256	T10/T9	high	D1,D2 100%	chromothripsis	77	MDM2|CDK4	#7800F8	complex	3_1	191	3.chr12.7	3.chr12.7	68918255-70696766	68918255-70696766	0.049987048	12	70315778	70315780	12	70678280	70678280	-	+	T2T_INV	362502	74	0	0	0	0	0	53	_	_	_	_	_	_	_	_	_	CNOT2	CNOT2	ENST00000229195	1	0	intron	2	16	_	0
354	T10/T9	high	D1,D2 100%	chromothripsis	77	MDM2|CDK4	#7800F8	complex	3_1	191	3.chr12.7	3.chr12.13	68918255-70696766	122379275-123117264	0.049987048	12	70501720	70501720	12	122841855	122841855	+	+	DEL	52340135	58	0	0	0	0	0	62	_	_	_	_	_	_	_	_	_	CLIP1	CLIP1	ENST00000540338	-1	0	intron	4	25	_	0
463	T15_35__T16_39	high	R4 35% / R5 39%	DM	71	MDM2|CDK4	#FF9D00	unbalanced_translocation	7_2	1	7.chr12.1	7.chrX.4	70521806-70521806	11952984-11952984	3.19E-10	12	70521806	70521806	X	11952984	11952984	+	+	TRA	-1	0	0	0	0	24	29	0	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0
307	T10/T9	high	D1,D2 100%	chromothripsis	77	MDM2|CDK4	#7800F8	complex	3_1	191	3.chr12.7	3.chr12.11	68918255-70696766	118558324-119133904	0.049987048	12	70526552	70526552	12	118980524	118980524	+	+	DEL	48453972	3	0	0	0	0	0	15	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0
367	T10/T9	high	D1,D2 100%	chromothripsis	77	MDM2|CDK4	#7800F8	complex	3_1	191	3.chr12.7	3.chr12.13	68918255-70696766	122379275-123117264	0.049987048	12	70677361	70677361	12	123075923	123075925	+	-	H2H_INV	52398562	72	0	0	0	0	0	46	CNOT2	CNOT2	ENST00000229195	1	0	intron	2	16	_	KNTC1	KNTC1	ENST00000333479	1	_	exon	42	64	_	500
359	T11_T12_T14_T15_T16_100	high	R1,R2,R3,R4,R5 100%	chromothripsis	3	IGF2BP3|MDM2|CDK4	#005800	complex	29	5	NA	NA	NA	NA	NA	12	70808706	70808706	12	122874861	122874863	+	-	H2H_INV	52066155	0	28	39	35	92	62	0	KCNMB4	KCNMB4	ENST00000258111	1	2	intron	2	3	_	CLIP1	CLIP1	ENST00000537178	-1	_	5UTRintron	1	24	_	200
291	T10/T9	high	D1,D2 100%	chromothripsis	77	MDM2|CDK4	#7800F8	complex	3_1	191	3.chr12.8	3.chr12.11	70893131-70984312	118558324-119133904	0.049987048	12	70982835	70982835	12	118683938	118683940	+	-	H2H_INV	47701103	88	0	0	0	0	0	67	PTPRB	PTPRB	ENST00000334414	-1	1	intron	8	34	_	TAOK3	TAOK3	ENST00000392533	-1	0	intron	3	21	_	540
310	T10/T9	high	D1,D2 100%	chromothripsis	77	MDM2|CDK4	#7800F8	complex	3_1	191	3.chr12.8	3.chr12.11	70893131-70984312	118558324-119133904	0.049987048	12	70984311	70984313	12	119050099	119050101	-	-	DUP	48065788	69	0	0	0	0	0	56	PTPRB	PTPRB	ENST00000334414	-1	1	intron	7	34	_	_	_	_	_	_	_	_	_	_	0
273	T14	high	R3 100%	DM	44	IGF2BP3|MDM2|CDK4	#FF0080	tandem_duplication	40	1	NA	NA	NA	NA	NA	12	87638397	87638398	12	87648494	87648495	-	-	DUP	10097	0	0	0	36	0	0	0	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0
274	T12	high	R2 52%	DM	25	MDM2|CDK4	#0057FF	tandem_duplication	17	1	17.chr12.1	17.chr12.2	91908504-91908504	92205857-92205857	NA	12	91908501	91908507	12	92205854	92205860	-	-	DUP	297353	0	0	18	0	0	0	0	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0
276	T15_35__T16_39	high	R4 35% / R5 39%	DM	71	MDM2|CDK4	#FF9D00	reciprocal_inversion	7_1	2	7.chr12.2	7.chr12.3	93103116-93103121	93108975-93108975	3.19E-10	12	93103115	93103117	12	93108975	93108975	-	+	T2T_INV	5860	0	0	0	0	22	27	0	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0
275	T15_35__T16_39	high	R4 35% / R5 39%	DM	71	MDM2|CDK4	#FF9D00	reciprocal_inversion	7_1	2	7.chr12.2	7.chr12.3	93103116-93103121	93108975-93108975	3.19E-10	12	93103121	93103121	12	93108974	93108976	+	-	H2H_INV	5853	0	0	0	0	25	21	0	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0
277	T10/T9	high	D1,D2 100%	chromothripsis	77	MDM2|CDK4	#7800F8	simple_deletion	3_4	1	3.chr12.10	3.chr12.10	107653681.5-107818598.5	107653681.5-107818598.5	0.049987048	12	107653681	107653682	12	107818598	107818599	+	+	DEL	164917	19	0	0	0	0	0	3	_	_	_	_	_	_	_	_	_	BTBD11	BTBD11	ENST00000280758	1	1	intron	1	17	_	0
278	T11	high	R1 77%	DM	117	MDM2|CDK4	#974706	tandem_duplication	21	1	21.chr12.1	21.chr12.2	108760721-108760721	109022914-109022914	NA	12	108760720	108760722	12	109022913	109022915	-	-	DUP	262193	0	14	0	0	0	0	0	_	_	_	_	_	_	_	_	_	SELPLG	SELPLG	ENST00000550948	-1	_	5UTRintron	1	2	_	0
631	T10/T11/T12/T14/T15/T16/T9	high	trunk	DM	1	MDM2|CDK4	#646464	complex	1	2	1.chr12.2	1.chr12.2	118557916.5-126714236.5	118557916.5-126714236.5	0.034283853	12	118557916	118557917	12	126714236	126714237	-	-	DUP	8156320	1393	604	632	626	992	943	689	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_
353	T10/T9	high	D1,D2 100%	chromothripsis	77	MDM2|CDK4	#7800F8	complex	3_1	191	3.chr12.11	3.chr12.13	118558324-119133904	122379275-123117264	0.049987048	12	118561403	118561405	12	122833967	122833969	-	-	DUP	4272564	3	0	0	0	0	0	16	_	_	_	_	_	_	_	_	_	CLIP1	CLIP1	ENST00000540338	-1	0	intron	8	25	_	0
280	T11_T12_T14_T15_T16_100	high	R1,R2,R3,R4,R5 100%	chromothripsis	3	IGF2BP3|MDM2|CDK4	#005800	simple_deletion	2	1	2.chr12.5	2.chr12.5	118571923-119138889.5	118571923-119138889.5	0.047967478	12	118571922	118571924	12	118576237	118576239	+	+	DEL	4315	0	95	97	85	153	138	0	_	_	_	_	_	_	_	_	_	PEBP1	PEBP1	ENST00000261313	1	2	intron	2	4	_	0
365	T10/T9	high	D1,D2 100%	chromothripsis	77	MDM2|CDK4	#7800F8	complex	3_1	191	3.chr12.11	3.chr12.13	118558324-119133904	122379275-123117264	0.049987048	12	118577161	118577163	12	122986687	122986687	-	+	T2T_INV	4409526	97	0	0	0	0	0	66	PEBP1	PEBP1	ENST00000261313	1	2	intron	2	4	_	_	_	_	_	_	_	_	_	_	0
336	T10/T9	high	D1,D2 100%	chromothripsis	77	MDM2|CDK4	#7800F8	complex	3_1	191	3.chr12.11	3.chr12.13	118558324-119133904	122379275-123117264	0.049987048	12	118684550	118684552	12	122459757	122459759	-	-	DUP	3775207	37	0	0	0	0	0	23	TAOK3	TAOK3	ENST00000392533	-1	0	intron	3	21	_	BCL7A	BCL7A	ENST00000538010	1	_	5UTRexon	1	6	_	200
355	T10/T9	high	D1,D2 100%	chromothripsis	77	MDM2|CDK4	#7800F8	complex	3_1	191	3.chr12.11	3.chr12.13	118558324-119133904	122379275-123117264	0.049987048	12	118713495	118713497	12	122846332	122846332	-	+	T2T_INV	4132837	3	0	0	0	0	0	7	TAOK3	TAOK3	ENST00000392533	-1	_	5UTRintron	1	21	_	CLIP1	CLIP1	ENST00000358808	-1	2	intron	4	25	_	580
335	T10/T9	high	D1,D2 100%	chromothripsis	77	MDM2|CDK4	#7800F8	complex	3_1	191	3.chr12.11	3.chr12.13	118558324-119133904	122379275-123117264	0.049987048	12	118822404	118822406	12	122456478	122456478	-	+	T2T_INV	3634074	3	0	0	0	0	0	12	SUDS3	SUDS3	ENST00000543473	1	1	intron	3	12	_	RP11-87C12.5	RP11-87C12.5	ENST00000538710	-1	_	UTRintron	1	2	_	200
370	T10/T9	high	D1,D2 100%	chromothripsis	77	MDM2|CDK4	#7800F8	complex	3_1	191	3.chr12.11	3.chr12.13	118558324-119133904	122379275-123117264	0.049987048	12	118823051	118823051	12	123117264	123117264	+	+	DEL	4294213	2	0	0	0	0	0	16	SUDS3	SUDS3	ENST00000543473	1	1	intron	3	12	_	HCAR1	HCAR1	ENST00000356987	-1	2	3UTRintron	4	5	_	200
356	T10/T9	high	D1,D2 100%	chromothripsis	77	MDM2|CDK4	#7800F8	complex	3_1	191	3.chr12.11	3.chr12.13	118558324-119133904	122379275-123117264	0.049987048	12	118973164	118973165	12	122859484	122859485	-	-	DUP	3886320	2	0	0	0	0	0	10	_	_	_	_	_	_	_	_	_	CLIP1	CLIP1	ENST00000540338	-1	0	intron	2	25	_	0
375	T9	high	D1 6% / D2 58%	DM	93	MDM2|CDK4	#CA9EF8	complex	3	6	3.chr12.4	3.chr12.7	118596718-119152582.5	126687929-126689632	0.04967028	12	119009067	119009071	12	126689630	126689634	-	+	T2T_INV	7680563	1	0	0	0	0	0	18	_	_	_	_	_	_	_	_	_	RP4-765H13.1	RP4-765H13.1	ENST00000536505	1	_	UTRintron	1	2	_	0
316	T9	high	D1 6% / D2 58%	DM	93	MDM2|CDK4	#CA9EF8	complex	3	6	3.chr12.4	3.chr12.4	118596718-119152582.5	118596718-119152582.5	0.04967028	12	119090873	119090874	12	119152582	119152583	-	-	DUP	61709	0	0	0	0	0	0	5	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0
343	T9	high	D1 6% / D2 58%	DM	93	MDM2|CDK4	#CA9EF8	complex	3	6	3.chr12.4	3.chr12.6	118596718-119152582.5	122612039-122968909	0.04967028	12	119102519	119102521	12	122629542	122629542	-	+	T2T_INV	3527023	0	0	0	0	0	0	15	_	_	_	_	_	_	_	_	_	MLXIP	MLXIP	ENST00000319080	1	_	3UTRexon	17	17	_	0
317	T9	high	D1 6% / D2 58%	DM	93	MDM2|CDK4	#CA9EF8	complex	3	6	3.chr12.4	3.chr12.5	118596718-119152582.5	120776231-120782430	0.04967028	12	119116479	119116479	12	120776231	120776231	+	+	DEL	1659752	1	0	0	0	0	0	4	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0
351	T10/T9	high	D1,D2 100%	chromothripsis	77	MDM2|CDK4	#7800F8	complex	3_1	191	3.chr12.11	3.chr12.13	118558324-119133904	122379275-123117264	0.049987048	12	119133445	119133447	12	122780619	122780621	-	-	DUP	3647174	100	0	0	0	0	0	105	_	_	_	_	_	_	_	_	_	CLIP1	CLIP1	ENST00000540338	-1	0	intron	19	25	_	0
333	T10/T9	high	D1,D2 100%	chromothripsis	77	MDM2|CDK4	#7800F8	complex	3_1	191	3.chr12.11	3.chr12.13	118558324-119133904	122379275-123117264	0.049987048	12	119133904	119133904	12	122434063	122434065	+	-	H2H_INV	3300159	135	0	0	0	0	0	97	_	_	_	_	_	_	_	_	_	WDR66	WDR66	ENST00000288912	1	0	intron	19	22	_	0
372	T10/T11/T12/T14/T15/T16/T9	high	trunk	DM	1	MDM2|CDK4	#646464	complex	1	2	1.chr12.2	1.chr12.2	118557916.5-126714236.5	118557916.5-126714236.5	0.034283853	12	120734688	120734691	12	126684516	126684519	-	+	T2T_INV	5949828	1409	658	598	493	787	819	765	_	_	_	_	_	_	_	_	_	RP4-765H13.1	RP4-765H13.1	ENST00000536505	1	_	UTRintron	1	2	_	0
340	T9	high	D1 6% / D2 58%	DM	93	MDM2|CDK4	#CA9EF8	complex	3	6	3.chr12.5	3.chr12.6	120776231-120782430	122612039-122968909	0.04967028	12	120782429	120782431	12	122612038	122612040	-	-	DUP	1829609	0	0	0	0	0	0	14	MSI1	MSI1	ENST00000257552	-1	_	3UTRintron	14	15	_	MLXIP	MLXIP	ENST00000319080	1	1	intron	2	17	_	560
371	T11	high	R1 77%	DM	117	MDM2|CDK4	#974706	tandem_duplication	20_3	1	20.chr12.2	20.chr12.2	120950774.5-qtel	120950774.5-qtel	0.044408892	12	120950774	120950775	12	126427741	126427742	-	-	DUP	5476967	0	17	0	0	0	0	0	COQ5	COQ5	ENST00000288532	-1	1	intron	3	7	_	_	_	_	_	_	_	_	_	_	0
613	T11	high	R1 77%	DM	117	MDM2|CDK4	#974706	unbalanced_translocation	20_4	1	20.chr12.2	20.chr18.3	120950774.5-qtel	3362331-3362331	0.044408892	12	121598042	121598044	18	3362330	3362332	+	-	TRA	-1	0	6	0	0	0	0	0	P2RX7	P2RX7	ENST00000546057	1	0	intron	3	13	_	_	_	_	_	_	_	_	_	_	0
332	T10/T9	high	D1,D2 100%	chromothripsis	77	MDM2|CDK4	#7800F8	complex	3_1	191	3.chr12.13	3.chr12.13	122379275-123117264	122379275-123117264	0.049987048	12	122379274	122379276	12	122433788	122433788	-	+	T2T_INV	54514	89	0	0	0	0	0	48	WDR66	WDR66	ENST00000288912	1	2	intron	5	22	_	WDR66	WDR66	ENST00000288912	1	0	intron	19	22	_	530
632	T10/T9	high	D1,D2 100%	chromothripsis	77	MDM2|CDK4	#7800F8	complex	3_1	191	3.chr12.13	3.chr12.13	122379275-123117264	122379275-123117264	0.049987048	12	122383420	122383421	12	122436795	122436796	+	+	DEL	53375	131	0	0	0	0	NA	135																			
329	T10/T9	high	D1,D2 100%	chromothripsis	77	MDM2|CDK4	#7800F8	complex	3_1	191	3.chr12.13	3.chr12.13	122379275-123117264	122379275-123117264	0.049987048	12	122390063	122390065	12	122396370	122396372	-	-	DUP	6307	131	0	0	0	0	0	99	WDR66	WDR66	ENST00000288912	1	0	intron	9	22	_	WDR66	WDR66	ENST00000288912	1	_	exon	12	22	_	720
347	T10/T9	high	D1,D2 100%	chromothripsis	77	MDM2|CDK4	#7800F8	complex	3_1	191	3.chr12.13	3.chr12.13	122379275-123117264	122379275-123117264	0.049987048	12	122390904	122390904	12	122717756	122717756	+	+	DEL	326852	113	0	0	0	0	0	95	WDR66	WDR66	ENST00000288912	1	0	intron	9	22	_	VPS33A	VPS33A	ENST00000267199	-1	0	intron	11	13	_	540
331	T10/T9	high	D1,D2 100%	chromothripsis	77	MDM2|CDK4	#7800F8	complex	3_1	191	3.chr12.13	3.chr12.13	122379275-123117264	122379275-123117264	0.049987048	12	122395817	122395819	12	122433364	122433364	-	+	T2T_INV	37547	182	0	0	0	0	0	130	WDR66	WDR66	ENST00000288912	1	2	intron	11	22	_	WDR66	WDR66	ENST00000288912	1	0	intron	19	22	_	530
366	T10/T9	high	D1,D2 100%	chromothripsis	77	MDM2|CDK4	#7800F8	complex	3_1	191	3.chr12.13	3.chr12.13	122379275-123117264	122379275-123117264	0.049987048	12	122400250	122400250	12	123043966	123043966	+	+	DEL	643716	2	0	0	0	0	0	12	WDR66	WDR66	ENST00000288912	1	2	intron	15	22	_	KNTC1	KNTC1	ENST00000333479	1	0	intron	18	64	_	700
348	T10/T9	high	D1,D2 100%	chromothripsis	77	MDM2|CDK4	#7800F8	complex	3_1	191	3.chr12.13	3.chr12.13	122379275-123117264	122379275-123117264	0.049987048	12	122433763	122433765	12	122718091	122718093	-	-	DUP	284328	99	0	0	0	0	0	65	WDR66	WDR66	ENST00000288912	1	0	intron	19	22	_	VPS33A	VPS33A	ENST00000267199	-1	0	intron	11	13	_	540
374	T9	high	D1 6% / D2 58%	DM	93	MDM2|CDK4	#CA9EF8	complex	3	6	3.chr12.6	3.chr12.7	122612039-122968909	126687929-126689632	0.04967028	12	122705980	122705984	12	126687927	126687931	+	+	DEL	3981947	0	0	0	0	0	0	11	DIABLO	DIABLO	ENST00000443649	-1	0	intron	3	7	_	RP4-765H13.1	RP4-765H13.1	ENST00000536505	1	_	UTRintron	1	2	_	200
361	T12	high	R2 52%	DM	25	MDM2|CDK4	#0057FF	simple_deletion	18	1	18.chr12.1	18.chr12.2	122910215-122910215	122912182-122912182	NA	12	122910215	122910215	12	122912182	122912182	+	+	DEL	1967	0	0	5	0	0	0	0	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0
472	T11	high	R1 77%	complex_unclassified	118	none	#974706	complex	22_1	3	22.chr13.1	22.chr13.2	29535491.5-29535639	29715484.5-29715484.5	0.046448433	13	29535491	29535492	13	29715484	29715485	-	-	DUP	179993	0	16	0	0	0	0	0	_	_	_	_	_	_	_	_	_	MTUS2	MTUS2	ENST00000431530	1	1	intron	3	14	_	0
468	T11	high	R1 77%	complex_unclassified	118	none	#974706	complex	22_1	3	22.chr13.1	22.chrX.4	29535491.5-29535639	67142502-67142836	0.046448433	13	29535631	29535631	X	67142502	67142502	+	+	TRA	-1	0	9	0	0	0	0	0	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0
469	T11	high	R1 77%	complex_unclassified	118	none	#974706	complex	22_1	3	22.chr13.1	22.chrX.4	29535491.5-29535639	67142502-67142836	0.046448433	13	29535638	29535640	X	67142835	67142837	-	-	TRA	-1	0	9	0	0	0	0	0	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0
