presence.summary	color	subs_clone	confidence	id	event_type	event_id	csv_locus	chr1	start1	end1	chr2	start2	end2	strand1	strand2	rearr_type	bkpt_distance	I-H-103207-T2-1-D1-1.count	I-H-103207-T3-1-D1-1.count	I-H-103207-T4-1-D1-1.count	I-H-103207-T5-1-D1-1.count	I-H-103207-T6-1-D1-1.count	I-H-103207-T7-1-D1-1.count	I-H-103207-T8-1-D1-1.count	I-H-103207-T9-1-D1-1.count	I-H-103207-T10-1-D1-1.count	I-H-103207-T11-1-D1-1.count	T1.count	N2.count	gene1	gene1_id	gene1_transcript_id	gene1_strand	gene1_end_phase	gene1_region	gene1_region_number	gene1_total_region_count	gene1_first_last	gene2	gene2_id	gene2_transcript_id	gene2_strand	gene2_phase	gene2_region	gene2_region_number	gene2_total_region_count	gene2_first_last	fusion_flag	chr1.mbrass	strand1.mbrass	start1.mbrass	end1.mbrass	chr2.mbrass	presence.I.H.103207.T2.1.D1.1	presence.I.H.103207.T3.1.D1.1	presence.I.H.103207.T4.1.D1.1	presence.I.H.103207.T5.1.D1.1	presence.I.H.103207.T6.1.D1.1	presence.I.H.103207.T7.1.D1.1	presence.I.H.103207.T8.1.D1.1	presence.I.H.103207.T9.1.D1.1	presence.I.H.103207.T10.1.D1.1	presence.I.H.103207.T11.1.D1.1	presence.I.H.103207.T1.1.D1.1	presence.I.H.103207.N2.1.D1.1	I.H.103207.N2.1.D1.1__numcallers	I.H.103207.N2.1.D1.1__callers	I.H.103207.N2.1.D1.1__numreads_brass	I.H.103207.N2.1.D1.1__numreads_svaba	I.H.103207.N2.1.D1.1__numreads_gridss	I.H.103207.T10.1.D1.1__numcallers	I.H.103207.T10.1.D1.1__callers	I.H.103207.T10.1.D1.1__numreads_brass	I.H.103207.T10.1.D1.1__numreads_svaba	I.H.103207.T10.1.D1.1__numreads_gridss	I.H.103207.T11.1.D1.1__numcallers	I.H.103207.T11.1.D1.1__callers	I.H.103207.T11.1.D1.1__numreads_brass	I.H.103207.T11.1.D1.1__numreads_svaba	I.H.103207.T11.1.D1.1__numreads_gridss	I.H.103207.T2.1.D1.1__numcallers	I.H.103207.T2.1.D1.1__callers	I.H.103207.T2.1.D1.1__numreads_brass	I.H.103207.T2.1.D1.1__numreads_svaba	I.H.103207.T2.1.D1.1__numreads_gridss	I.H.103207.T3.1.D1.1__numcallers	I.H.103207.T3.1.D1.1__callers	I.H.103207.T3.1.D1.1__numreads_brass	I.H.103207.T3.1.D1.1__numreads_svaba	I.H.103207.T3.1.D1.1__numreads_gridss	I.H.103207.T4.1.D1.1__numcallers	I.H.103207.T4.1.D1.1__callers	I.H.103207.T4.1.D1.1__numreads_brass	I.H.103207.T4.1.D1.1__numreads_svaba	I.H.103207.T4.1.D1.1__numreads_gridss	I.H.103207.T5.1.D1.1__numcallers	I.H.103207.T5.1.D1.1__callers	I.H.103207.T5.1.D1.1__numreads_brass	I.H.103207.T5.1.D1.1__numreads_svaba	I.H.103207.T5.1.D1.1__numreads_gridss	I.H.103207.T6.1.D1.1__numcallers	I.H.103207.T6.1.D1.1__callers	I.H.103207.T6.1.D1.1__numreads_brass	I.H.103207.T6.1.D1.1__numreads_svaba	I.H.103207.T6.1.D1.1__numreads_gridss	I.H.103207.T7.1.D1.1__numcallers	I.H.103207.T7.1.D1.1__callers	I.H.103207.T7.1.D1.1__numreads_brass	I.H.103207.T7.1.D1.1__numreads_svaba	I.H.103207.T7.1.D1.1__numreads_gridss	I.H.103207.T8.1.D1.1__numcallers	I.H.103207.T8.1.D1.1__callers	I.H.103207.T8.1.D1.1__numreads_brass	I.H.103207.T8.1.D1.1__numreads_svaba	I.H.103207.T8.1.D1.1__numreads_gridss	I.H.103207.T9.1.D1.1__numcallers	I.H.103207.T9.1.D1.1__callers	I.H.103207.T9.1.D1.1__numreads_brass	I.H.103207.T9.1.D1.1__numreads_svaba	I.H.103207.T9.1.D1.1__numreads_gridss	presence.summary
T2_T3_T4_T5_T6_T8_T9_T10_T11	#646464	trunk	high	335	chromothripsis	1	none	2	22694239	22694240	2	41380940	41380941	-	+	0	0	15	15	23	20	22	2	6	19	15	15	0	0	AC068490.2	AC068490.2	ENST00000450551	-1	_	UTRintron	1	5	_	_	_	_	_	_	_	_	_	_	0	2	-	22693847	22694385	2	1	1	1	1	1	1	1	1	1	1	0	0	NA	NA	NA	NA	NA	3	brass,gridss,svaba	15	15	15	3	svaba,gridss,brass	15	15	15	3	brass,gridss,svaba	15	12	15	3	svaba,gridss,brass	15	15	15	3	brass,gridss,svaba	23	23	23	3	svaba,gridss,brass	20	20	20	2	gridss,svaba	NA	21	22	NA	NA	NA	NA	NA	3	gridss,svaba,brass	6	4	6	3	gridss,brass,svaba	19	19	19	T2_T3_T4_T5_T6_T7_T8_T9_T10_T11
T2_T3_T4_T5_T6_T8_T9_T10_T11	#646464	trunk	high	351	chromothripsis	1	none	2	22694290	22694290	2	45096755	45096757	+	-	0	0	18	4	22	16	20	2	4	23	25	21	0	0	AC068490.2	AC068490.2	ENST00000450551	-1	_	UTRintron	1	5	_	_	_	_	_	_	_	_	_	_	0	2	+	22694265	22694786	2	1	1	1	1	1	1	1	1	1	1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	gridss,brass	4	NA	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T2_T3_T4_T5_T6_T7_T8_T9_T10_T11
T2_T3_T4_T5_T6_T8_T9_T10_T11	#646464	trunk	high	313	chromothripsis	1	none	2	23100808	23100808	2	23790778	23790778	+	+	0	0	0	0	4	5	4	0	1	0	2	6	0	0	_	_	_	_	_	_	_	_	_	KLHL29	KLHL29	ENST00000486442	1	0	intron	3	14	_	0	2	+	23100776	23101359	2	0	0	1	1	1	0	0	0	1	1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	brass	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	brass	4	NA	NA	1	brass	5	NA	NA	1	brass	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T4_T5_T6_T10_T11
T2_T3_T4_T5_T6_T8_T9_T10_T11	#646464	trunk	high	321	chromothripsis	1	none	2	23545682	23545684	2	26906906	26906908	-	-	0	0	1	4	5	6	4	0	3	2	8	10	0	0	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0	2	-	23545289	23545835	2	0	1	1	1	1	0	1	1	1	1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	gridss,svaba	NA	9	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T3_T4_T5_T6_T8_T9_T10_T11
T2_T3_T4_T5_T6_T8_T9_T10_T11	#646464	trunk	high	349	chromothripsis	1	none	2	23545696	23545697	2	44993347	44993348	+	-	0	0	19	14	25	18	23	0	5	25	40	27	0	0	_	_	_	_	_	_	_	_	_	CAMKMT	CAMKMT	ENST00000378494	1	0	intron	9	11	_	0	2	+	23545664	23545792	2	1	1	1	1	1	0	1	1	1	1	0	0	NA	NA	NA	NA	NA	3	brass,gridss,svaba	40	37	40	3	svaba,gridss,brass	27	24	27	3	brass,gridss,svaba	19	15	19	3	svaba,gridss,brass	14	12	14	3	brass,gridss,svaba	25	25	25	3	svaba,gridss,brass	18	18	18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	brass	5	NA	NA	2	gridss,brass	25	NA	25	T2_T3_T4_T5_T6_T8_T9_T10_T11
T2_T3_T4_T5_T6_T8_T9_T10_T11	#646464	trunk	high	402	chromothripsis	1	none	2	23545778	23545778	2	59096627	59096629	+	-	0	0	7	6	18	8	10	0	3	23	13	9	0	0	_	_	_	_	_	_	_	_	_	AC007092.1	AC007092.1	ENST00000452840	1	_	UTRintron	4	12	_	0	2	+	23545687	23546230	2	1	1	1	1	1	0	1	1	1	1	0	0	NA	NA	NA	NA	NA	2	gridss,svaba	NA	13	13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T2_T3_T4_T5_T6_T8_T9_T10_T11
T2_T3_T4_T5_T6_T8_T9_T10_T11	#646464	trunk	high	404	chromothripsis	1	none	2	23545834	23545834	2	59096677	59096679	+	-	0	0	7	6	18	8	10	0	3	23	13	9	0	0	_	_	_	_	_	_	_	_	_	AC007092.1	AC007092.1	ENST00000452840	1	_	UTRintron	4	12	_	0	2	+	23545687	23546230	2	1	1	1	1	1	0	1	1	1	1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	gridss,svaba	NA	8	9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T2_T3_T4_T5_T6_T8_T9_T10_T11
T2_T3_T4_T5_T6_T8_T9_T10_T11	#646464	trunk	high	344	chromothripsis	1	none	2	23545946	23545946	2	44912375	44912377	+	-	0	0	4	5	7	8	4	0	0	8	8	1	0	0	_	_	_	_	_	_	_	_	_	CAMKMT	CAMKMT	ENST00000378494	1	1	intron	3	11	_	0	2	+	23545821	23546294	2	1	1	1	1	1	0	0	1	1	0	0	0	NA	NA	NA	NA	NA	2	gridss,svaba	NA	8	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T2_T3_T4_T5_T6_T9_T10
T2_T3_T4_T5_T6_T8_T9_T10_T11	#646464	trunk	high	365	chromothripsis	1	none	2	23546377	23546378	2	47289482	47289483	-	+	0	0	18	27	31	17	17	2	10	16	19	17	0	0	_	_	_	_	_	_	_	_	_	TTC7A	TTC7A	ENST00000319190	1	0	intron	19	20	_	0	2	-	23546211	23546529	2	1	1	1	1	1	1	1	1	1	1	0	0	NA	NA	NA	NA	NA	3	brass,gridss,svaba	19	19	19	3	svaba,gridss,brass	17	16	17	3	brass,gridss,svaba	18	18	18	3	svaba,gridss,brass	27	27	27	3	brass,gridss,svaba	31	31	31	3	svaba,gridss,brass	17	16	17	2	gridss,svaba	NA	16	17	NA	NA	NA	NA	NA	2	svaba,brass	10	10	NA	3	gridss,brass,svaba	16	16	16	T2_T3_T4_T5_T6_T7_T8_T9_T10_T11
T2_T3_T4_T5_T6_T8_T9_T10_T11	#646464	trunk	high	362	chromothripsis	1	none	2	23680288	23680290	2	46620371	46620371	-	+	0	0	11	6	16	20	18	0	9	11	17	19	0	0	KLHL29	KLHL29	ENST00000486442	1	_	5UTRintron	1	14	_	AC016912.3	AC016912.3	ENST00000418415	-1	_	UTRexon	2	3	_	100	2	-	23680081	23680441	2	1	1	1	1	1	0	1	1	1	1	0	0	NA	NA	NA	NA	NA	3	brass,gridss,svaba	17	18	17	3	svaba,gridss,brass	19	19	19	3	brass,gridss,svaba	11	11	11	1	brass	6	NA	NA	3	brass,gridss,svaba	16	16	16	3	svaba,gridss,brass	20	20	20	2	gridss,svaba	NA	17	18	NA	NA	NA	NA	NA	2	svaba,brass	9	9	NA	3	gridss,brass,svaba	11	10	11	T2_T3_T4_T5_T6_T8_T9_T10_T11
T2_T3_T4_T5_T6_T8_T9_T10_T11	#646464	trunk	high	348	chromothripsis	1	none	2	23790464	23790466	2	44993065	44993065	-	+	0	0	10	11	9	11	17	0	5	19	23	15	0	0	KLHL29	KLHL29	ENST00000486442	1	0	intron	3	14	_	CAMKMT	CAMKMT	ENST00000378494	1	0	intron	9	11	_	540	2	-	23790141	23790617	2	1	1	1	1	1	0	1	1	1	1	0	0	NA	NA	NA	NA	NA	3	brass,gridss,svaba	23	22	23	3	svaba,gridss,brass	15	15	15	2	brass,svaba	10	10	NA	3	svaba,gridss,brass	11	11	11	3	brass,gridss,svaba	9	8	9	3	svaba,gridss,brass	11	11	11	2	gridss,svaba	NA	16	17	NA	NA	NA	NA	NA	2	svaba,brass	5	3	NA	3	gridss,brass,svaba	19	16	19	T2_T3_T4_T5_T6_T8_T9_T10_T11
T2_T3_T4_T5_T6_T8_T9_T10_T11	#646464	trunk	high	338	chromothripsis	1	none	2	23790849	23790850	2	43731354	43731355	+	+	0	0	4	2	8	4	3	0	1	5	8	8	0	0	KLHL29	KLHL29	ENST00000486442	1	0	intron	3	14	_	THADA	THADA	ENST00000405006	-1	0	intron	24	38	_	540	2	+	23790782	23791324	2	1	1	1	1	1	0	0	1	1	1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	svaba,gridss,brass	8	8	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	brass,gridss,svaba	8	8	8	2	gridss,brass	4	NA	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T2_T3_T4_T5_T6_T9_T10_T11
T2_T3_T4_T5_T6_T8_T9_T10_T11	#646464	trunk	high	368	chromothripsis	1	none	2	23790850	23790850	2	47654032	47654032	+	+	0	0	3	0	4	2	3	0	2	0	5	2	0	0	KLHL29	KLHL29	ENST00000486442	1	0	intron	3	14	_	MSH2	MSH2	ENST00000233146	1	2	intron	6	16	_	700	2	+	23790813	23791391	2	1	0	1	1	1	0	1	0	1	1	0	0	NA	NA	NA	NA	NA	1	brass	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	brass	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T2_T4_T5_T6_T8_T10_T11
T2_T3_T4_T5_T6_T8_T9_T10_T11	#646464	trunk	high	398	chromothripsis	1	none	2	25061550	25061552	2	57011902	57011904	-	-	0	0	13	8	8	7	14	1	8	14	13	14	0	0	ADCY3	ADCY3	ENST00000260600	-1	2	intron	6	21	_	_	_	_	_	_	_	_	_	_	0	2	-	25061185	25061703	2	1	1	1	1	1	0	1	1	1	1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	gridss,svaba	NA	14	14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	gridss,svaba	NA	8	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T2_T3_T4_T5_T6_T8_T9_T10_T11
T2_T3_T4_T5_T6_T8_T9_T10_T11	#646464	trunk	high	357	chromothripsis	1	none	2	25061631	25061633	2	45301427	45301429	-	-	0	0	1	0	3	3	1	0	0	0	7	3	0	0	ADCY3	ADCY3	ENST00000260600	-1	2	intron	6	21	_	_	_	_	_	_	_	_	_	_	0	2	-	25061210	25061783	2	0	0	1	1	0	0	0	0	1	1	0	0	NA	NA	NA	NA	NA	1	brass	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T4_T5_T10_T11
T2_T3_T4_T5_T6_T8_T9_T10_T11	#646464	trunk	high	342	chromothripsis	1	none	2	25061823	25061823	2	44912225	44912225	+	+	0	0	7	3	3	6	7	0	2	8	9	11	0	0	ADCY3	ADCY3	ENST00000260600	-1	2	intron	6	21	_	CAMKMT	CAMKMT	ENST00000378494	1	1	intron	3	11	_	540	2	+	25061676	25062181	2	1	1	1	1	1	0	1	1	1	1	0	0	NA	NA	NA	NA	NA	2	gridss,svaba	NA	9	8	2	gridss,svaba	NA	11	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T2_T3_T4_T5_T6_T8_T9_T10_T11
T2_T3_T4_T5_T6_T8_T9_T10_T11	#646464	trunk	high	381	chromothripsis	1	none	2	25384530	25384532	2	48815253	48815253	-	+	0	0	7	5	9	5	10	0	7	17	17	15	0	0	POMC	POMC	ENST00000405623	-1	_	exon	3	3	_	STON1-GTF2A1L	STON1-GTF2A1L	ENST00000394754	1	1	intron	2	11	_	740	2	-	25384137	25384683	2	1	1	1	1	1	0	1	1	1	1	0	0	NA	NA	NA	NA	NA	2	gridss,svaba	NA	16	17	2	gridss,svaba	NA	14	15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	gridss,svaba	NA	9	9	NA	NA	NA	NA	NA	2	gridss,svaba	NA	10	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	gridss,svaba	NA	16	17	T2_T3_T4_T5_T6_T8_T9_T10_T11
T2_T3_T4_T5_T6_T8_T9_T10_T11	#646464	trunk	high	325	chromothripsis	1	none	2	26831816	26831816	2	30873786	30873786	+	+	0	0	5	5	4	6	3	0	0	1	11	2	0	0	CIB4	CIB4	ENST00000288861	-1	0	intron	3	7	_	_	_	_	_	_	_	_	_	_	0	2	+	26831792	26832185	2	1	1	1	1	1	0	0	0	1	1	0	0	NA	NA	NA	NA	NA	3	brass,gridss,svaba	11	11	11	NA	NA	NA	NA	NA	1	brass	5	NA	NA	1	brass	5	NA	NA	2	brass,gridss	4	NA	4	2	gridss,brass	6	NA	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T2_T3_T4_T5_T6_T10_T11
T2_T3_T4_T5_T6_T8_T9_T10_T11	#646464	trunk	high	355	chromothripsis	1	none	2	26832242	26832242	2	45192583	45192583	+	+	0	0	7	12	26	11	15	0	7	26	25	20	0	0	CIB4	CIB4	ENST00000288861	-1	0	intron	3	7	_	AC012354.6	AC012354.6	ENST00000425325	1	_	UTRintron	3	4	_	200	2	+	26832201	26832585	2	1	1	1	1	1	0	1	1	1	1	0	0	NA	NA	NA	NA	NA	2	brass,svaba	25	0	NA	1	brass	20	NA	NA	1	brass	7	NA	NA	1	brass	12	NA	NA	2	brass,svaba	26	0	NA	1	brass	11	NA	NA	1	brass	15	NA	NA	NA	NA	NA	NA	NA	1	brass	7	NA	NA	1	brass	26	NA	NA	T2_T3_T4_T5_T6_T8_T9_T10_T11
T2_T3_T4_T5_T6_T8_T9_T10_T11	#646464	trunk	high	356	chromothripsis	1	none	2	26832245	26832247	2	45192583	45192583	-	+	0	0	11	3	8	9	10	0	5	2	10	7	0	0	CIB4	CIB4	ENST00000288861	-1	0	intron	3	7	_	AC012354.6	AC012354.6	ENST00000425325	1	_	UTRintron	3	4	_	200	2	-	26832131	26832390	2	1	1	1	1	1	0	1	1	1	1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	svaba,brass	5	5	NA	NA	NA	NA	NA	NA	T2_T3_T4_T5_T6_T8_T9_T10_T11
T2_T3_T4_T5_T6_T8_T9_T10_T11	#646464	trunk	high	388	chromothripsis	1	none	2	26906815	26906817	2	50991711	50991713	-	-	0	0	14	8	22	11	8	2	3	15	28	10	0	0	_	_	_	_	_	_	_	_	_	NRXN1	NRXN1	ENST00000406316	-1	1	intron	5	22	_	0	2	-	26906683	26906968	2	1	1	1	1	1	1	1	1	1	1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	svaba,brass	8	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T2_T3_T4_T5_T6_T7_T8_T9_T10_T11
T2_T3_T4_T5_T6_T8_T9_T10_T11	#646464	trunk	high	403	chromothripsis	1	none	2	26906828	26906828	2	59096633	59096635	+	-	0	0	5	4	7	6	7	1	2	6	7	9	0	0	_	_	_	_	_	_	_	_	_	AC007092.1	AC007092.1	ENST00000452840	1	_	UTRintron	4	12	_	0	2	+	26906808	26907203	2	1	1	1	1	1	0	1	1	1	1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	brass	5	NA	NA	1	brass	4	NA	NA	1	brass	7	NA	NA	1	brass	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T2_T3_T4_T5_T6_T8_T9_T10_T11
T2_T3_T4_T5_T6_T8_T9_T10_T11	#646464	trunk	high	322	chromothripsis	1	none	2	27342967	27342969	2	27694897	27694899	-	-	0	0	0	1	0	6	7	1	12	0	0	1	0	0	_	_	_	_	_	_	_	_	_	IFT172	IFT172	ENST00000260570	-1	0	intron	15	48	_	0	2	-	27342777	27343119	2	0	0	0	1	1	0	1	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	svaba,brass	6	6	NA	1	brass	7	NA	NA	NA	NA	NA	NA	NA	3	gridss,svaba,brass	12	11	12	NA	NA	NA	NA	NA	T5_T6_T8
T2_T3_T4_T5_T6_T8_T9_T10_T11	#646464	trunk	high	328	chromothripsis	1	none	2	28155516	28155517	2	36776299	36776300	+	-	0	0	21	21	30	31	33	3	12	25	45	28	0	1	BRE	BRE	ENST00000344773	1	1	intron	3	13	_	CRIM1	CRIM1	ENST00000280527	1	_	3UTRexon	17	17	_	200	2	+	28155479	28155690	2	1	1	1	1	1	1	1	1	1	1	0	0	NA	NA	NA	NA	NA	3	brass,gridss,svaba	45	45	45	3	svaba,gridss,brass	28	28	28	3	brass,gridss,svaba	21	20	21	3	svaba,gridss,brass	21	20	21	3	brass,gridss,svaba	30	30	30	3	svaba,gridss,brass	31	31	31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	gridss,svaba,brass	12	12	12	2	gridss,brass	25	NA	25	T2_T3_T4_T5_T6_T7_T8_T9_T10_T11
T2_T3_T4_T5_T6_T8_T9_T10_T11	#646464	trunk	high	323	chromothripsis	1	none	2	28155984	28155986	2	29763533	29763535	-	-	0	0	25	15	28	33	29	2	14	18	55	36	0	0	BRE	BRE	ENST00000344773	1	1	intron	3	13	_	ALK	ALK	ENST00000389048	-1	1	intron	3	29	_	540	2	-	28155839	28156136	2	1	1	1	1	1	1	1	1	1	1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	gridss,svaba	NA	27	28	NA	NA	NA	NA	NA	2	gridss,svaba	NA	29	29	NA	NA	NA	NA	NA	2	gridss,svaba	NA	13	14	NA	NA	NA	NA	NA	T2_T3_T4_T5_T6_T7_T8_T9_T10_T11
T2_T3_T4_T5_T6_T8_T9_T10_T11	#646464	trunk	high	383	chromothripsis	1	none	2	28246330	28246331	2	50990612	50990613	+	-	0	0	28	27	40	30	32	1	20	32	55	39	0	0	BRE	BRE	ENST00000344773	1	0	intron	4	13	_	NRXN1	NRXN1	ENST00000406316	-1	1	intron	5	22	_	700	2	+	28246310	28246419	2	1	1	1	1	1	0	1	1	1	1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T2_T3_T4_T5_T6_T8_T9_T10_T11
T2_T3_T4_T5_T6_T8_T9_T10_T11	#646464	trunk	high	353	chromothripsis	1	none	2	28247505	28247507	2	45192279	45192281	-	-	0	0	35	22	37	22	37	0	17	43	56	39	0	0	BRE	BRE	ENST00000344773	1	0	intron	4	13	_	AC012354.6	AC012354.6	ENST00000425325	1	_	UTRintron	3	4	_	200	2	-	28247460	28247650	2	1	1	1	1	1	0	1	1	1	1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	gridss,svaba	NA	35	37	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T2_T3_T4_T5_T6_T8_T9_T10_T11
T2_T3_T4_T5_T6_T8_T9_T10_T11	#646464	trunk	high	369	chromothripsis	1	none	2	32661264	32661264	2	47654033	47654035	+	-	0	0	2	5	1	0	2	0	1	1	8	4	0	0	BIRC6	BIRC6	ENST00000421745	1	1	intron	15	74	_	MSH2	MSH2	ENST00000233146	1	2	intron	6	16	_	540	2	+	32661225	32661706	2	1	1	0	0	1	0	0	0	1	1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	brass	4	NA	NA	NA	NA	NA	NA	NA	1	brass	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T2_T3_T6_T10_T11
T2_T3_T4_T5_T6_T8_T9_T10_T11	#646464	trunk	high	337	chromothripsis	1	none	2	32661334	32661334	2	42546590	42546590	+	+	0	0	14	12	12	15	14	0	18	18	13	13	0	0	BIRC6	BIRC6	ENST00000421745	1	1	intron	15	74	_	EML4	EML4	ENST00000318522	1	0	intron	19	23	_	700	2	+	32661184	32661276	2	1	1	1	1	1	0	1	1	1	1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	svaba,gridss	NA	15	15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T2_T3_T4_T5_T6_T8_T9_T10_T11
T2_T3_T4_T5_T6_T8_T9_T10_T11	#646464	trunk	high	386	chromothripsis	1	none	2	34989302	34989304	2	50991601	50991603	-	-	0	0	13	8	22	15	11	1	5	29	24	12	0	0	_	_	_	_	_	_	_	_	_	NRXN1	NRXN1	ENST00000406316	-1	1	intron	5	22	_	0	2	-	34989309	34989454	2	1	1	1	1	1	0	1	1	1	1	0	0	NA	NA	NA	NA	NA	3	brass,gridss,svaba	24	23	24	NA	NA	NA	NA	NA	3	brass,gridss,svaba	13	13	13	3	svaba,gridss,brass	8	8	8	3	brass,gridss,svaba	22	22	22	3	svaba,gridss,brass	15	15	15	3	brass,gridss,svaba	11	11	11	NA	NA	NA	NA	NA	2	gridss,brass	5	NA	5	2	gridss,brass	29	NA	28	T2_T3_T4_T5_T6_T8_T9_T10_T11
